key_medium| matching_medium| image_url| museum
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/74.122-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/74.123.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/07.14-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/09.2-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/09.24-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/10.12-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/12.6.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/16.3-d1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/16.6-S1.jpg|detroit
Oil on canvas|Oil on canvas |http://www.dia.org/user_area/comping/1985.15-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/1985.24-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/1985.25.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/1985.26-S1.jpg|detroit
Oil on canvas|Tempera and/or oil on canvas|http://www.dia.org/user_area/comping/1988.63.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/1988.65.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/1988.9-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/1989.2.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/1990.10-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/1991.1-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/1991.172.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/1992.359-S2.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/1992.8-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/1995.67.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/1996.25-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/1998.1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/1998.65-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/20.111-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/20.113-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/20.114-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/20.94.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/2000.139.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/2001.63-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/2001.7.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/2002.114-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/2002.134-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/2002.159-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/2003.31-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/21.34-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/21.5-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/21.71-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/21.73-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/21.8-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/22.204-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/25.201-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/25.207-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/25.216-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/26.108-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/26.22-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/26.296-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/26.3-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/26.43-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/27.11.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/27.202-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/27.385-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/27.537.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/28.95-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/29.244-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/29.264-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/29.4-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/29.445-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/30.297-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/30.411-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/33.7-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/34.188-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/35.10.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/35.21-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/36.10-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/36.102.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/36.11.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/36.14-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/36.29-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/36.30.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/37.1-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/37.142-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/37.73-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/38.29-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/38.31-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/38.56-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/38.67-S2.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/38.71-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/38.8-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/38.88-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/40.166-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/41.10-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/41.56-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/41.57-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/41.6-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/41.80-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/42.11-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/43.38-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/43.417-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/44.213.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/44.265.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/45.16-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/46.133-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/47.92-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/47.93-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/47.94-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/48.215-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/48.279.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/48.384.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/48.4-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/48.96-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/49.463.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/49.507-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/49.508-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/49.531-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/50.198-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/50.253-S1.jpg|detroit
Oil on canvas|Oil on paper on canvas|http://www.dia.org/user_area/comping/50.88-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/51.13-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/51.230.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/51.232-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/52.253.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/53.354-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/53.359-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/53.387-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/53.6.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/54.2-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/54.441-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/54.457-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/54.458-S2.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/55.5.A-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/56.120-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/56.280-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/57.180-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/57.76.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/58.169-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/59.117-S2.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/59.15-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/60.66-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/61.31.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/64.116.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/64.117-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/64.263.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/65.10-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/65.328-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/65.386-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/65.9.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/66.191.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/66.23-S2.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/67.114.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/68.159.jpg|detroit
Oil on canvas|Tempera on canvas and honeycomb aluminum panel (transferred from wood panel)|http://www.dia.org/user_area/comping/68.294-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/68.298.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/68.304.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/68.334.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/68.47.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/69.259-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/69.306.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/69.6.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/70.159.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/70.160.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/70.161.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/70.162.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/70.163-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/70.165.jpg|detroit
Oil on canvas|Oil and crayon on canvas|http://www.dia.org/user_area/comping/70.167-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/70.168.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/70.173.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/70.177.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/70.178-d1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/70.183.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/71.1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/71.169.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/71.170.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/71.171.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/71.30.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/71.301.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/71.390.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/71.391.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/71.392.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/71.393.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/72.222.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/72.296-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/72.434.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/72.465-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/73.100.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/73.169.jpg|detroit
Oil on canvas|Oil and tempera on canvas|http://www.dia.org/user_area/comping/73.268-d1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/73.59-D1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/74.217.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/74.241.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/74.55.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/75.65.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/76.146.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/76.23.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/76.4.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/76.86-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/77.4-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/77.6-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/77.7.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/77.72-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/77.8-S1.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/78.10.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/78.11.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/78.21.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/78.44.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/78.59.jpg|detroit
Oil on canvas|Oil on canvas|http://www.dia.org/user_area/comping/78.67.jpg|detroit
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973764-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971146-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973932-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973918-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-977949-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974092-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971216-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971328-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971306-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-33991478-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971356-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-2799216-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971524-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971538-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31205657-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958553-WEB.jpg|lacma
Oil on canvas|Oil on canvas mounted to masonite|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971670-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969500-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969613-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969570-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969136-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969164-WEB.jpg|lacma
Oil on canvas|Oil on paper mounted on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969221-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31970138-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31970684-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31970640-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31970810-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31970880-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31970928-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-2799167-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971874-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31972728-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31970992-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971020-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971006-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31972021-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31972035-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31972810-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973575-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34009488-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31975395-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973666-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-33156264-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973812-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973821-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973722-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973737-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973750-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973794-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973946-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971965-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971979-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971888-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973862-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974002-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974016-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31970110-WEB.jpg|lacma
Oil on canvas|Oil on canvasboard|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971061-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974044-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974120-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974106-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974078-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974177-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974135-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971132-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971075-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971089-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971118-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971174-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971160-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971202-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971230-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-33991631-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971370-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971342-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971413-WEB.jpg|lacma
Oil on canvas|Oil on canvas|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971454-WEB.jpg|lacma
